"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"11.01.2019","30,7","31,0","31,0","30,6","179,60K","0,00%"
"10.01.2019","30,7","30,7","30,7","30,3","288,10K","0,66%"
"09.01.2019","30,5","30,6","30,8","30,5","304,30K","0,66%"
"08.01.2019","30,3","30,4","30,6","30,3","295,20K","0,66%"
"04.01.2019","30,1","29,9","30,6","29,8","255,50K","0,67%"
"03.01.2019","29,9","30,8","32,3","29,9","229,00K","-99,03%"
"29.12.2018","3.078,0","3.069,0","3.080,0","3.050,0","3,67K","9.991,80%"
"28.12.2018","30,5","30,4","30,9","30,4","471,30K","2,35%"
"27.12.2018","29,8","29,7","30,4","29,6","824,10K","3,83%"
"26.12.2018","28,7","28,7","29,2","28,4","788,20K","0,70%"
"25.12.2018","28,5","28,7","28,9","28,3","371,50K","-1,72%"
"24.12.2018","29,0","30,1","30,1","28,6","674,60K","-3,65%"
"21.12.2018","30,1","29,9","30,6","29,7","232,30K","-0,33%"
"20.12.2018","30,2","30,0","30,5","29,6","505,50K","-1,63%"
"19.12.2018","30,7","30,5","30,7","30,2","467,40K","1,32%"
"18.12.2018","30,3","30,5","30,5","30,1","342,40K","-0,66%"
"17.12.2018","30,5","31,2","31,2","30,3","360,80K","-1,61%"
"14.12.2018","31,0","30,9","31,1","30,7","143,70K","-0,32%"
"13.12.2018","31,1","31,3","31,3","31,1","280,60K","-0,64%"
"12.12.2018","31,3","31,4","31,4","31,0","152,70K","0,00%"
"11.12.2018","31,3","31,1","31,4","30,9","225,70K","2,29%"
"10.12.2018","30,6","31,0","31,2","30,6","401,50K","-2,24%"
"07.12.2018","31,3","31,8","32,0","31,2","390,30K","-0,32%"
"06.12.2018","31,4","31,8","32,0","31,3","255,80K","-2,18%"
"05.12.2018","32,1","31,6","32,5","31,6","149,90K","-1,83%"
"04.12.2018","32,7","32,8","32,8","32,5","202,30K","-0,30%"
"03.12.2018","32,8","32,6","33,3","32,6","398,90K","0,92%"
"30.11.2018","32,5","32,2","32,5","32,1","323,20K","1,88%"
"29.11.2018","31,9","32,2","32,3","31,9","259,50K","0,00%"
"28.11.2018","31,9","31,8","32,1","31,7","173,60K","0,95%"
"27.11.2018","31,6","31,9","31,9","31,3","134,80K","0,00%"
"26.11.2018","31,6","31,0","31,7","30,9","174,50K","2,27%"
"23.11.2018","30,9","30,6","31,0","30,5","185,30K","0,98%"
"22.11.2018","30,6","31,1","31,2","30,5","175,60K","-0,97%"
"21.11.2018","30,9","31,0","31,2","30,8","229,00K","-0,32%"
"20.11.2018","31,0","32,0","32,0","30,7","338,60K","-1,90%"
"19.11.2018","31,6","32,2","32,2","31,5","248,40K","-0,94%"
"16.11.2018","31,9","31,7","31,9","31,5","204,50K","1,59%"
"15.11.2018","31,4","32,5","32,5","31,3","261,00K","-3,09%"
"14.11.2018","32,4","33,2","33,2","32,2","225,80K","-1,22%"
"13.11.2018","32,8","32,6","33,5","32,6","316,60K","-0,30%"
"12.11.2018","32,9","33,9","34,5","32,8","421,60K","-0,90%"
"09.11.2018","33,2","33,2","33,5","33,0","456,10K","0,61%"
"08.11.2018","33,0","33,2","33,2","32,8","348,90K","1,23%"
"07.11.2018","32,6","32,3","32,6","32,1","262,50K","1,56%"
"06.11.2018","32,1","32,3","32,3","31,7","367,30K","0,94%"
"02.11.2018","31,8","31,9","32,2","31,7","263,40K","0,32%"
"01.11.2018","31,7","31,6","31,9","31,4","118,80K","0,32%"
"31.10.2018","31,6","31,0","32,5","31,0","206,70K","2,27%"
"30.10.2018","30,9","31,0","31,2","30,6","165,50K","-0,96%"
"29.10.2018","31,2","30,7","31,4","30,6","163,30K","0,97%"
"26.10.2018","30,9","31,8","31,8","30,6","208,40K","-0,96%"
"25.10.2018","31,2","31,1","31,3","30,9","289,20K","-0,64%"
"24.10.2018","31,4","31,5","31,8","31,3","150,30K","0,00%"
"23.10.2018","31,4","31,8","32,1","31,2","235,40K","-1,26%"
"22.10.2018","31,8","32,6","32,6","31,7","211,10K","-1,24%"
"19.10.2018","32,2","32,3","32,5","32,1","152,20K","-0,31%"
"18.10.2018","32,3","32,7","32,8","32,3","143,60K","0,00%"
"17.10.2018","32,3","32,4","33,3","32,2","373,30K","0,31%"
"16.10.2018","32,2","31,8","32,2","31,8","161,20K","0,31%"
"15.10.2018","32,1","32,7","32,7","31,8","294,40K","-0,62%"
"12.10.2018","32,3","32,5","32,7","31,0","279,10K","0,00%"
"11.10.2018","32,3","32,9","32,9","31,6","621,00K","-3,58%"
"10.10.2018","33,5","34,0","34,0","33,3","176,50K","-1,18%"
"09.10.2018","33,9","33,8","34,3","33,5","173,90K","0,30%"
"08.10.2018","33,8","34,3","34,3","33,8","313,10K","-0,59%"
"05.10.2018","34,0","34,5","34,9","33,9","355,50K","-0,87%"
"04.10.2018","34,3","34,1","34,9","34,0","395,40K","0,59%"
"03.10.2018","34,1","33,8","34,1","33,7","260,60K","0,89%"
"02.10.2018","33,8","34,3","34,3","33,6","292,90K","-0,59%"
"01.10.2018","34,0","33,8","34,3","33,7","278,40K","0,59%"
"28.09.2018","33,8","34,0","34,0","33,7","124,00K","-0,59%"
"27.09.2018","34,0","34,1","34,1","33,7","381,00K","-0,29%"
"26.09.2018","34,1","34,0","34,2","33,9","132,40K","0,29%"
"25.09.2018","34,0","34,1","34,1","33,9","221,90K","0,00%"
"24.09.2018","34,0","34,6","34,8","33,9","338,20K","-1,73%"
"21.09.2018","34,6","35,0","35,0","34,3","270,20K","0,58%"
"20.09.2018","34,4","34,3","34,5","34,1","380,60K","0,00%"
"19.09.2018","34,4","34,7","34,7","34,2","217,90K","-0,58%"
"18.09.2018","34,6","35,3","35,3","34,5","262,80K","-0,86%"
"17.09.2018","34,9","35,3","35,5","34,8","279,20K","0,00%"
"14.09.2018","34,9","35,4","35,4","34,7","339,60K","-0,85%"
"13.09.2018","35,2","35,0","35,7","34,8","404,50K","0,00%"
"12.09.2018","35,2","35,7","35,9","35,0","411,80K","-1,12%"
"11.09.2018","35,6","36,1","36,2","35,5","361,20K","-0,84%"
"10.09.2018","35,9","35,5","36,0","35,5","635,50K","1,13%"
"07.09.2018","35,5","35,3","35,5","35,0","504,30K","0,57%"
"06.09.2018","35,3","34,9","35,4","34,8","290,90K","1,44%"
"05.09.2018","34,8","35,2","35,2","34,8","337,50K","-0,29%"
"04.09.2018","34,9","35,3","35,3","34,9","310,80K","-0,57%"
"03.09.2018","35,1","35,2","35,5","34,7","370,70K","1,15%"
"31.08.2018","34,7","35,2","35,3","34,5","372,10K","-1,14%"
"30.08.2018","35,1","35,5","36,1","34,8","354,90K","0,00%"
"29.08.2018","35,1","34,7","35,2","34,7","468,40K","1,15%"
"28.08.2018","34,7","34,1","34,8","34,1","300,90K","0,87%"
"27.08.2018","34,4","34,2","34,6","34,1","247,70K","0,29%"
"24.08.2018","34,3","33,7","34,6","33,7","418,30K","-0,29%"
"23.08.2018","34,4","34,8","35,0","34,1","391,50K","0,00%"
"22.08.2018","34,4","34,2","34,5","34,0","244,80K","0,58%"
"21.08.2018","34,2","34,1","34,8","33,7","225,10K","0,88%"
"20.08.2018","33,9","34,0","34,0","33,8","310,50K","0,00%"
"17.08.2018","33,9","33,5","33,9","33,5","383,40K","1,19%"
"16.08.2018","33,5","34,0","34,0","32,9","286,60K","-0,59%"
"15.08.2018","33,7","34,0","34,1","33,2","262,00K","0,90%"
"14.08.2018","33,4","34,7","35,5","33,3","300,40K","-1,76%"
"13.08.2018","34,0","33,9","36,2","33,8","476,50K","0,00%"
"10.08.2018","34,0","34,2","34,2","33,4","376,10K","1,49%"
"09.08.2018","33,5","33,4","34,5","33,2","394,00K","2,13%"
"08.08.2018","32,8","32,1","33,0","32,1","285,80K","2,50%"
"07.08.2018","32,0","32,2","32,2","32,0","330,80K","0,00%"
"06.08.2018","32,0","32,2","32,2","31,3","244,10K","0,95%"
"03.08.2018","31,7","31,6","31,9","31,6","390,60K","0,63%"
"02.08.2018","31,5","31,3","31,6","31,2","101,80K","0,64%"
"01.08.2018","31,3","31,6","31,6","31,1","139,00K","0,97%"
"31.07.2018","31,0","30,9","31,6","30,9","205,30K","0,32%"
"30.07.2018","30,9","32,0","32,0","30,9","175,80K","-1,59%"
"27.07.2018","31,4","31,7","31,7","31,4","154,30K","-0,63%"
"26.07.2018","31,6","31,6","32,1","31,2","121,60K","0,32%"
"25.07.2018","31,5","31,5","31,5","31,3","161,10K","0,64%"
"24.07.2018","31,3","31,6","31,6","31,2","90,60K","0,00%"
"23.07.2018","31,3","31,6","31,6","31,2","106,40K","-0,95%"
"20.07.2018","31,6","31,8","31,8","31,3","227,70K","0,00%"
"19.07.2018","31,6","31,8","31,8","31,4","142,30K","0,32%"
"18.07.2018","31,5","31,4","31,8","31,2","142,10K","1,94%"
"17.07.2018","30,9","30,9","31,0","30,8","71,00K","0,00%"
"16.07.2018","30,9","31,4","31,4","30,2","144,90K","0,32%"
"13.07.2018","30,8","31,3","31,3","30,8","101,30K","0,33%"
"12.07.2018","30,7","30,6","30,7","30,5","97,20K","0,66%"
"11.07.2018","30,5","30,6","31,2","30,3","108,60K","-0,65%"
"10.07.2018","30,7","30,9","31,1","30,7","871,80K","-0,32%"
"09.07.2018","30,8","30,9","30,9","30,7","100,50K","0,00%"
"06.07.2018","30,8","30,9","31,0","30,5","82,50K","1,32%"
"05.07.2018","30,4","30,4","30,6","30,4","251,20K","0,00%"
"04.07.2018","30,4","30,5","30,6","30,3","56,80K","-0,65%"
"03.07.2018","30,6","30,7","30,7","30,5","114,60K","0,99%"
"02.07.2018","30,3","30,5","30,5","30,1","130,70K","-0,33%"
"29.06.2018","30,4","30,3","30,9","30,2","162,20K","0,66%"
"28.06.2018","30,2","30,8","30,8","30,0","94,50K","-0,98%"
"27.06.2018","30,5","30,4","30,7","30,2","166,40K","0,33%"
"26.06.2018","30,4","31,1","31,2","30,2","167,50K","0,66%"
"25.06.2018","30,2","31,3","31,3","30,1","157,70K","-1,95%"
"22.06.2018","30,8","31,1","31,1","30,7","154,90K","-0,96%"
"21.06.2018","31,1","31,4","31,4","31,0","108,80K","-0,32%"
"20.06.2018","31,2","31,2","31,3","31,1","90,60K","0,32%"
"19.06.2018","31,1","31,4","31,4","31,0","127,40K","-0,32%"
"18.06.2018","31,2","31,1","31,2","30,9","141,50K","0,65%"
"15.06.2018","31,0","30,9","31,1","30,7","117,90K","0,98%"
"14.06.2018","30,7","31,3","31,3","30,4","142,70K","-0,32%"
"13.06.2018","30,8","31,1","31,2","30,8","113,90K","0,00%"
"11.06.2018","30,8","30,7","30,9","30,6","27,60K","-99,00%"
"09.06.2018","3.071,0","3.065,0","3.080,0","3.062,0","0,46K","9.935,95%"
"08.06.2018","30,6","30,7","30,7","30,4","90,70K","0,00%"
"07.06.2018","30,6","30,8","30,8","30,3","142,80K","0,99%"
"06.06.2018","30,3","30,4","30,4","30,1","53,60K","0,33%"
"05.06.2018","30,2","30,0","30,4","30,0","73,20K","0,33%"
"04.06.2018","30,1","29,7","30,1","29,7","90,70K","0,33%"
"01.06.2018","30,0","29,9","30,0","29,8","61,40K","0,00%"
"31.05.2018","30,0","30,1","30,1","29,8","107,00K","0,33%"
"30.05.2018","29,9","29,9","29,9","29,7","157,60K","0,00%"
"29.05.2018","29,9","30,0","30,0","29,9","42,80K","-0,66%"
"28.05.2018","30,1","30,1","30,2","30,0","78,60K","0,67%"
"25.05.2018","29,9","29,7","30,0","29,7","33,40K","1,36%"
"24.05.2018","29,5","29,7","30,0","29,5","132,80K","-0,34%"
"23.05.2018","29,6","30,0","30,0","29,4","89,90K","0,00%"
"22.05.2018","29,6","29,7","29,8","29,6","143,10K","-0,34%"
"21.05.2018","29,7","30,4","30,4","29,7","127,70K","-1,00%"
"18.05.2018","30,0","30,4","30,4","29,8","45,50K","0,33%"
"17.05.2018","29,9","29,7","29,9","29,7","97,80K","0,67%"
"16.05.2018","29,7","29,9","30,0","29,7","71,90K","-0,67%"
"15.05.2018","29,9","30,5","30,5","29,8","51,30K","0,00%"
"14.05.2018","29,9","29,9","29,9","29,8","135,70K","0,34%"
"11.05.2018","29,8","29,7","29,9","29,6","95,70K","0,68%"
"10.05.2018","29,6","29,9","29,9","29,6","139,50K","-1,00%"
"08.05.2018","29,9","29,9","30,0","29,7","91,20K","0,67%"
"07.05.2018","29,7","29,5","29,9","29,5","50,40K","1,02%"
"04.05.2018","29,4","29,6","29,6","29,2","57,40K","0,68%"
"03.05.2018","29,2","29,6","29,6","29,2","102,70K","-2,67%"
"02.05.2018","30,0","29,6","30,0","29,6","36,50K","0,67%"
"30.04.2018","29,8","28,6","29,8","28,4","31,70K","-98,98%"
"28.04.2018","2.935,0","2.922,0","2.941,0","2.920,0","0,74K","9.917,07%"
"27.04.2018","29,3","30,1","30,1","29,1","74,10K","-0,68%"
"26.04.2018","29,5","29,1","29,5","29,1","88,70K","1,72%"
"25.04.2018","29,0","29,1","29,1","28,6","107,60K","-0,34%"
"24.04.2018","29,1","29,2","29,3","28,5","79,40K","-0,34%"
"23.04.2018","29,2","29,9","29,9","29,0","56,90K","0,69%"
"20.04.2018","29,0","29,1","29,4","29,0","117,80K","0,00%"
"19.04.2018","29,0","29,1","29,3","29,0","128,10K","-1,36%"
"18.04.2018","29,4","29,6","29,6","29,4","119,70K","0,00%"
"17.04.2018","29,4","29,6","29,6","28,9","116,00K","0,00%"
"16.04.2018","29,4","29,2","29,5","29,2","184,20K","0,68%"
"13.04.2018","29,2","28,7","29,6","27,0","187,40K","0,34%"
"12.04.2018","29,1","29,5","29,5","27,8","176,70K","-2,68%"
"11.04.2018","29,9","30,5","30,5","29,6","300,70K","1,36%"
"10.04.2018","29,5","28,2","29,8","28,2","976,50K","4,98%"
"09.04.2018","28,1","27,0","28,1","27,0","213,20K","4,07%"
"06.04.2018","27,0","27,2","27,2","26,9","37,10K","-0,74%"
"05.04.2018","27,2","27,0","27,2","26,9","145,90K","2,64%"
"04.04.2018","26,5","26,5","26,5","26,2","135,30K","0,00%"
"03.04.2018","26,5","26,3","26,8","26,2","138,90K","0,76%"
"02.04.2018","26,3","26,6","26,8","26,3","48,90K","-1,50%"
"30.03.2018","26,7","26,7","26,8","26,7","96,00K","0,00%"
"29.03.2018","26,7","26,6","26,8","26,5","53,90K","0,38%"
"28.03.2018","26,6","26,6","26,9","26,4","80,10K","-1,48%"
"27.03.2018","27,0","27,1","27,1","26,9","64,90K","1,89%"
"26.03.2018","26,5","26,6","27,1","26,4","106,30K","-0,38%"
"23.03.2018","26,6","26,8","27,2","26,5","78,40K","-1,12%"
"22.03.2018","26,9","27,3","27,3","26,9","115,50K","-2,54%"
"21.03.2018","27,6","27,6","27,7","27,5","69,00K","0,00%"
"20.03.2018","27,6","27,8","27,8","27,5","45,20K","-0,72%"
"19.03.2018","27,8","28,3","28,3","27,8","94,10K","-1,07%"
"16.03.2018","28,1","28,0","28,2","27,8","65,70K","0,72%"
"15.03.2018","27,9","27,8","28,0","27,7","173,00K","0,36%"
"14.03.2018","27,8","27,7","28,0","27,0","87,60K","-0,36%"
"13.03.2018","27,9","28,0","28,1","27,9","248,10K","-0,36%"
"12.03.2018","28,0","27,8","28,1","27,8","120,60K","1,08%"
"09.03.2018","27,7","27,5","27,7","27,5","40,70K","1,84%"
"07.03.2018","27,2","27,1","27,3","27,0","17,40K","0,00%"
"06.03.2018","27,2","27,1","27,2","27,1","26,70K","0,74%"
"05.03.2018","27,0","27,1","27,1","26,9","56,00K","0,37%"
"02.03.2018","26,9","26,8","26,9","26,7","119,10K","-1,47%"
"01.03.2018","27,3","27,9","27,9","26,7","85,90K","-0,36%"
"28.02.2018","27,4","27,5","27,5","27,2","30,40K","-0,36%"
"27.02.2018","27,5","27,2","27,6","27,2","53,40K","1,10%"
"26.02.2018","27,2","27,2","27,3","27,1","72,80K","0,00%"
"22.02.2018","27,2","27,2","27,2","26,9","46,10K","-0,37%"
"21.02.2018","27,3","27,1","27,3","27,0","45,50K","0,37%"
"20.02.2018","27,2","27,2","27,2","27,1","38,50K","0,37%"
"19.02.2018","27,1","27,2","27,3","27,1","97,20K","0,00%"
"16.02.2018","27,1","27,2","27,4","27,1","61,30K","0,37%"
"15.02.2018","27,0","27,1","27,3","27,0","67,50K","0,00%"
"14.02.2018","27,0","27,0","27,2","26,8","65,90K","0,00%"
"13.02.2018","27,0","27,0","27,0","26,9","62,80K","0,00%"
"12.02.2018","27,0","27,0","27,1","26,9","64,40K","1,50%"
"09.02.2018","26,6","26,7","26,9","26,6","124,60K","-2,21%"
"08.02.2018","27,2","27,9","27,9","27,1","153,40K","-0,37%"
"07.02.2018","27,3","26,8","27,4","26,8","140,70K","2,63%"
"06.02.2018","26,6","27,1","27,1","26,1","221,00K","-3,62%"
"05.02.2018","27,6","27,7","27,9","27,3","118,00K","-1,08%"
"02.02.2018","27,9","27,9","27,9","27,7","51,20K","0,00%"
"01.02.2018","27,9","28,1","28,3","27,9","118,00K","-0,71%"
"31.01.2018","28,1","28,5","28,5","28,0","68,70K","0,36%"
"30.01.2018","28,0","28,1","28,3","27,7","323,10K","-1,41%"
"29.01.2018","28,4","28,4","28,6","28,4","199,80K","0,71%"
"26.01.2018","28,2","28,2","28,2","28,0","291,20K","1,08%"
"25.01.2018","27,9","28,2","28,3","27,9","124,10K","-1,41%"
"24.01.2018","28,3","28,2","28,4","28,2","116,30K","0,35%"
"23.01.2018","28,2","28,1","28,5","28,1","118,00K","0,36%"
"22.01.2018","28,1","28,0","28,1","27,9","262,60K","0,72%"
"19.01.2018","27,9","27,8","28,1","27,8","50,10K","0,36%"
"18.01.2018","27,8","28,0","28,1","27,8","46,10K","0,00%"
"17.01.2018","27,8","27,8","28,0","27,7","87,50K","0,00%"
"16.01.2018","27,8","27,8","28,0","27,8","74,20K","-0,71%"
"15.01.2018","28,0","27,9","28,1","27,7","93,20K","1,08%"
"12.01.2018","27,7","27,7","27,9","27,6","107,30K","0,36%"
"11.01.2018","27,6","27,6","28,0","27,6","96,80K","0,00%"
"10.01.2018","27,6","28,1","28,1","27,5","41,10K","-0,36%"
"09.01.2018","27,7","27,6","27,8","27,4","65,30K","1,09%"
"05.01.2018","27,4","27,3","27,6","27,3","32,20K","0,00%"
"04.01.2018","27,4","27,4","27,7","27,3","58,60K","0,00%"
"03.01.2018","27,4","27,4","27,4","27,2","104,90K","0,37%"
"29.12.2017","27,3","27,3","27,7","27,2","160,80K","0,37%"
"28.12.2017","27,2","27,3","28,0","27,2","106,30K","-0,37%"
"27.12.2017","27,3","27,2","27,5","27,1","146,00K","0,00%"
"26.12.2017","27,3","27,5","27,6","27,2","79,50K","-0,36%"
"25.12.2017","27,4","27,3","27,6","26,6","36,30K","-0,72%"
"22.12.2017","27,6","27,3","27,7","27,3","110,90K","0,00%"
"21.12.2017","27,6","28,0","28,0","27,6","86,70K","-0,36%"
"20.12.2017","27,7","27,9","28,0","27,7","87,00K","-0,72%"
"19.12.2017","27,9","27,8","27,9","27,7","67,50K","0,36%"
"18.12.2017","27,8","27,7","27,9","27,7","38,50K","0,36%"
"15.12.2017","27,7","27,5","27,9","27,5","56,30K","0,36%"
"14.12.2017","27,6","27,5","27,8","27,5","86,50K","0,00%"
"13.12.2017","27,6","27,8","28,0","27,6","55,70K","-0,36%"
"12.12.2017","27,7","27,5","27,7","27,2","31,50K","0,00%"
"11.12.2017","27,7","27,1","28,0","27,1","75,30K","0,36%"
"08.12.2017","27,6","27,6","27,7","27,5","58,60K","0,36%"
"07.12.2017","27,5","27,5","27,7","27,4","133,80K","0,36%"
"06.12.2017","27,4","27,4","27,6","27,2","49,20K","0,00%"
"05.12.2017","27,4","27,5","27,5","24,8","64,20K","-0,72%"
"04.12.2017","27,6","27,6","28,2","27,5","54,90K","1,10%"
"01.12.2017","27,3","27,4","27,7","27,2","107,50K","0,37%"
"30.11.2017","27,2","27,1","27,8","27,1","49,00K","0,37%"
"29.11.2017","27,1","27,0","27,1","27,0","61,20K","0,74%"
"28.11.2017","26,9","26,8","27,2","26,8","74,40K","0,37%"
"27.11.2017","26,8","26,8","26,8","26,6","19,10K","0,00%"
"24.11.2017","26,8","26,8","26,9","26,7","11,70K","0,00%"
"23.11.2017","26,8","26,9","26,9","26,7","20,60K","-0,37%"
"22.11.2017","26,9","27,1","27,1","26,9","49,20K","-0,74%"
"21.11.2017","27,1","28,0","28,0","27,0","32,20K","0,00%"
"20.11.2017","27,1","26,9","28,0","26,8","38,20K","0,37%"
"17.11.2017","27,0","27,1","27,2","27,0","58,10K","-0,74%"
"16.11.2017","27,2","27,2","27,2","27,1","25,10K","0,00%"
"15.11.2017","27,2","27,2","27,5","27,1","48,50K","0,00%"
"14.11.2017","27,2","27,0","27,5","27,0","68,30K","0,74%"
"13.11.2017","27,0","26,9","27,1","26,9","33,80K","0,75%"
"10.11.2017","26,8","26,9","26,9","26,8","26,20K","-0,37%"
"09.11.2017","26,9","27,0","27,3","26,9","30,00K","-0,37%"
"08.11.2017","27,0","27,0","27,1","26,6","35,20K","0,00%"
"07.11.2017","27,0","26,8","27,0","26,7","83,40K","0,37%"
"03.11.2017","26,9","26,4","26,9","26,3","71,90K","1,89%"
"02.11.2017","26,4","26,9","26,9","26,3","32,30K","0,00%"
"01.11.2017","26,4","26,5","26,5","26,4","34,00K","0,00%"
"31.10.2017","26,4","26,3","26,6","26,3","28,40K","0,38%"
"30.10.2017","26,3","26,5","26,5","26,1","22,10K","-0,75%"
"27.10.2017","26,5","26,2","26,5","26,2","39,40K","1,92%"
"26.10.2017","26,0","27,5","27,5","25,9","15,30K","0,39%"
"25.10.2017","25,9","26,0","26,0","25,9","16,20K","-0,77%"
"24.10.2017","26,1","26,0","26,1","25,9","18,20K","0,00%"
"23.10.2017","26,1","26,1","26,1","26,0","28,90K","0,77%"
"20.10.2017","25,9","26,0","26,1","25,9","44,30K","0,39%"
"19.10.2017","25,8","26,1","26,1","25,8","47,20K","-0,39%"
"18.10.2017","25,9","25,8","25,9","25,8","25,90K","0,00%"
"17.10.2017","25,9","25,8","25,9","25,8","36,40K","0,39%"
"16.10.2017","25,8","26,2","26,3","25,5","21,20K","0,39%"
"13.10.2017","25,7","25,9","25,9","25,7","8,00K","-0,77%"
"12.10.2017","25,9","26,0","26,0","25,9","24,70K","-0,38%"
"11.10.2017","26,0","26,0","26,0","25,9","65,40K","0,39%"
"10.10.2017","25,9","27,2","27,2","25,9","28,40K","-1,15%"
"09.10.2017","26,2","26,2","26,2","26,2","28,50K","0,38%"
"06.10.2017","26,1","25,9","26,1","25,9","35,50K","1,16%"
"05.10.2017","25,8","25,7","25,8","25,6","208,10K","0,39%"
"04.10.2017","25,7","25,8","25,8","25,6","34,80K","-0,39%"
"03.10.2017","25,8","25,8","25,9","25,8","36,20K","0,00%"
"02.10.2017","25,8","25,7","25,8","25,6","14,50K","1,18%"
"29.09.2017","25,5","25,6","25,6","25,4","9,20K","-0,39%"
"28.09.2017","25,6","25,8","25,8","25,4","19,00K","0,00%"
"27.09.2017","25,6","25,6","25,7","25,4","8,50K","0,79%"
"26.09.2017","25,4","25,3","25,8","25,2","10,70K","0,40%"
"25.09.2017","25,3","25,3","25,3","25,1","14,00K","0,00%"
"22.09.2017","25,3","25,4","25,9","25,3","16,30K","-1,17%"
"21.09.2017","25,6","25,7","25,7","25,2","19,20K","0,79%"
"20.09.2017","25,4","25,6","25,7","25,4","29,30K","-1,17%"
"19.09.2017","25,7","25,5","25,7","25,5","24,10K","0,39%"
"18.09.2017","25,6","25,4","25,6","25,2","27,70K","0,79%"
"15.09.2017","25,4","25,3","25,4","25,2","17,80K","0,40%"
"14.09.2017","25,3","25,4","25,4","25,2","28,70K","-0,39%"
"13.09.2017","25,4","25,3","25,4","25,3","23,60K","0,40%"
"12.09.2017","25,3","25,2","25,5","25,1","9,40K","1,20%"
"11.09.2017","25,0","24,9","25,0","24,9","11,50K","0,81%"
"08.09.2017","24,8","24,7","24,8","24,6","7,40K","0,40%"
"07.09.2017","24,7","24,9","25,0","24,6","10,00K","-0,40%"
"06.09.2017","24,8","24,9","25,0","24,8","17,40K","-0,40%"
"05.09.2017","24,9","25,2","25,2","24,8","15,80K","-0,80%"
"04.09.2017","25,1","25,0","25,2","25,0","17,60K","0,00%"
"01.09.2017","25,1","25,3","25,6","25,0","20,40K","-0,40%"
"31.08.2017","25,2","25,3","25,5","25,2","20,60K","0,40%"
"30.08.2017","25,1","25,4","25,4","25,1","28,70K","-0,40%"
"29.08.2017","25,2","25,0","25,4","24,9","27,80K","0,00%"
"28.08.2017","25,2","26,4","26,4","25,0","25,50K","-0,40%"
"25.08.2017","25,3","25,4","25,5","25,3","20,20K","-0,39%"
"24.08.2017","25,4","25,4","25,5","25,4","55,20K","0,00%"
"23.08.2017","25,4","25,5","25,5","25,4","34,80K","0,40%"
"22.08.2017","25,3","25,2","25,3","25,2","18,50K","0,40%"
"21.08.2017","25,2","25,0","25,2","25,0","22,40K","-0,40%"
"18.08.2017","25,3","25,5","25,5","25,3","20,90K","-0,78%"
"17.08.2017","25,5","25,8","25,8","25,5","25,60K","-1,16%"
"16.08.2017","25,8","25,9","25,9","25,8","18,40K","-0,77%"
"15.08.2017","26,0","26,0","26,5","26,0","25,30K","0,39%"
"14.08.2017","25,9","25,7","25,9","25,7","33,20K","0,39%"
"11.08.2017","25,8","25,8","25,8","25,7","33,40K","-0,39%"
"10.08.2017","25,9","26,1","26,4","25,8","12,40K","-0,77%"
"09.08.2017","26,1","26,0","26,1","25,9","64,80K","0,00%"
"08.08.2017","26,1","26,1","26,5","26,1","20,50K","0,00%"
"07.08.2017","26,1","26,1","26,7","26,0","66,80K","0,00%"
"04.08.2017","26,1","26,2","26,3","26,1","26,50K","0,00%"
"03.08.2017","26,1","26,4","26,4","26,1","58,60K","-0,76%"
"02.08.2017","26,3","26,3","26,5","26,3","13,20K","0,38%"
"01.08.2017","26,2","26,1","26,2","26,0","34,10K","0,38%"
"31.07.2017","26,1","26,1","26,3","26,1","14,70K","1,16%"
"28.07.2017","25,8","25,9","25,9","25,8","31,30K","-0,39%"
"27.07.2017","25,9","26,0","26,0","25,9","26,40K","-0,38%"
"26.07.2017","26,0","26,1","26,2","26,0","18,70K","-0,76%"
"25.07.2017","26,2","26,0","26,2","25,9","32,70K","0,38%"
"24.07.2017","26,1","26,0","27,2","25,9","20,20K","1,95%"
"21.07.2017","25,6","25,6","25,7","25,6","165,90K","-0,39%"
"20.07.2017","25,7","27,2","27,2","25,6","10,40K","0,39%"
"19.07.2017","25,6","25,7","25,7","25,6","31,40K","0,00%"
"18.07.2017","25,6","25,7","25,7","25,5","17,80K","-0,39%"
"17.07.2017","25,7","25,6","25,7","25,6","59,20K","0,39%"
"14.07.2017","25,6","25,8","25,8","25,5","29,50K","-0,78%"
"13.07.2017","25,8","25,9","25,9","25,8","20,80K","0,00%"
"12.07.2017","25,8","25,9","25,9","25,7","18,70K","-0,39%"
"11.07.2017","25,9","26,0","26,0","25,9","23,20K","0,78%"
"10.07.2017","25,7","25,9","25,9","25,7","14,60K","0,00%"
"07.07.2017","25,7","25,6","25,8","25,6","57,40K","0,78%"
"06.07.2017","25,5","25,7","25,8","25,4","8,80K","-0,78%"
"05.07.2017","25,7","25,4","26,4","25,4","13,60K","1,18%"
"04.07.2017","25,4","26,4","26,4","25,3","9,60K","0,00%"
"03.07.2017","25,4","26,4","26,4","25,1","23,80K","0,79%"
"30.06.2017","25,2","25,3","25,8","25,2","20,00K","0,00%"
"29.06.2017","25,2","25,5","25,5","25,2","6,40K","-1,18%"
"28.06.2017","25,5","25,4","25,5","25,2","2,48M","0,79%"
"27.06.2017","25,3","26,4","26,4","25,2","16,70K","-0,39%"
